db_id,institution_code,collection_code,specimen_id,authority,taxonomy_notes,morphospecies,species,subgenus,genus,subtribe,tribe,subfamily,family,superfamily,infraorder,suborder,order,class,ncbi_may_edit,ncbi_search_success,ncbi_species,ncbi_id_rank,ncbi_taxid,variant_status,chimera_notes,traptype,dev_stage,site,locality,subregion,country,latitude,longitude,size,feeding_behaviour,habitat,habitat_stratum,authors,library,datasubmitter,projectname,genbank_accession,notes,contigname
BIOD01904,BMNH,,1426590,,,SF_Mord21,,,,,,,Mordellidae,Tenebrionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,219430,,,MALAISE2,Adult,P1,Santa Fe,,Panama,,,,,,,,BIBC_751_F04,Darren Yeo,,,,
BIOD01905,BMNH,,1721415,,,SF_Curc270,,,,,,Conoderinae,Curculionidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,167476,,,MALAISE1,Adult,P5,Santa Fe,,Panama,,,,,,,,BIBC_765_C02,Darren Yeo,,,,
BIOD01906,BMNH,,1723564,,,MS635,,,,,,,Cleridae,Cleroidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,186087,,,BEATING,Adult,PC,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP07_E11,Darren Yeo,,,,
BIOD01907,BMNH,,1723827,,,MS898,,,,,,,Mordellidae,Tenebrionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,219430,,,BEATING,Adult,PD,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP10_C10,Darren Yeo,,,,
BIOD01909,BMNH,,1721398,,,SF_Mord66,,,,,,,Mordellidae,Tenebrionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,219430,,,MALAISE2,Adult,P7,Santa Fe,,Panama,,,,,,,,BIBC_765_A09,Darren Yeo,,,,
BIOD01910,BMNH,,1723890,,,MS961,,,,,,,Coccinellidae,Coccinelloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,FALSE,TRUE,,family,7080,,,BEATING,Adult,PD,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP11_A01,Darren Yeo,,,,
BIOD01911,BMNH,,1721374,,,SF_Curc259,,,,,,,Curculionidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,7042,,,MALAISE2,Adult,P6,Santa Fe,,Panama,,,,,,,,BIBC_764_G09,Darren Yeo,,,,
BIOD01912,BMNH,,1721453,,,SF_Mord69,,,,,,,Mordellidae,Tenebrionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,219430,,,MALAISE1,Adult,P1,Santa Fe,,Panama,,,,,,,,BIBC_765_F04,Darren Yeo,,,,
BIOD01913,BMNH,,1723509,,,MS580,,,,,,,Nitidulidae,Cucujoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,116151,,,BEATING,Adult,PC,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP07_A04,Darren Yeo,,,,
BIOD01914,,,,,,,,,,,,,,,,,Coleoptera,Insecta,,TRUE,,order,7041,,,,,,,,,,,,,,,,,Darren Yeo,,,,
BIOD01915,BMNH,,1723588,,,MS659,,,,,,Scarabaeinae,Scarabaeidae,Scarabaeoidea,Scarabaeiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,41142,,,BEATING,Adult,PC,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP07_G11,Darren Yeo,,,,
BIOD01916,BMNH,,1723734,,,MS805,,,Eumorphus,,,,Endomychidae,Coccinelloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,FALSE,TRUE,,family,196997,,,BEATING,Adult,PD,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP09_D01,Darren Yeo,,,,
BIOD01917,BMNH,,1733620,,,MS2783,,,,,,Staphylininae,Staphylinidae,Staphylinoidea,Staphyliniformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,82886,,,FIT1,Adult,PB,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP29_H09,Darren Yeo,,,,
BIOD01918,,,,,,,,,,,,,,,,,Coleoptera,Insecta,,TRUE,,order,7041,,,,,,,,,,,,,,,,,Darren Yeo,,,,
BIOD01919,BMNH,,1723297,,,MS368,,,,,,,Curculionidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,7042,,,BEATING,Adult,PA,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP04_G08,Darren Yeo,,,,
BIOD01920,BMNH,,1721352,,,SF_Platy16,,,,,,,Curculionidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,122835,,,FIT2,Adult,P7,Santa Fe,,Panama,,,,,,,,BIBC_764_E11,Darren Yeo,,,,
BIOD01921,BMNH,,1721382,,,SF_Curc262,,,,,,Scolytinae,Curculionidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,55867,,,FIT1,Adult,P7,Santa Fe,,Panama,,,,,,,,BIBC_764_H05,Darren Yeo,,,,
BIOD01922,BMNH,,1723452,,,MS523,,,,,,Scolytinae,Curculionidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,55867,,,BEATING,Adult,PA,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP06_D07,Darren Yeo,,,,
BIOD01923,BMNH,,1723095,,,MS166,,,Trichochrysea,,,Eumolpinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,107214,,,BEATING,Adult,PB,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP02_F10,Darren Yeo,,,,
BIOD01924,BMNH,,1721306,,,CH_Cocc14,,,,,,,Scirtidae,Scirtoidea,,Polyphaga,Coleoptera,Insecta,FALSE,TRUE,,family,110010,,,MALAISE2,Adult,P1,Cerro Hoya,,Panama,,,,,,,,BIBC_764_B01,Darren Yeo,,,,
BIOD01925,BMNH,,1426923,,,SF_Ceram15,,,,,,Lamiinae,Cerambycidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,79514,,,SLAM1,Adult,P1,Santa Fe,,Panama,,,,,,,,BIBC_755_B01,Darren Yeo,,,,
BIOD01926,BMNH,,1722975,,,MS46,,,,,,,Erotylidae,Cucujoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,196992,,,MALAISE,Adult,PB,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP01_D10,Darren Yeo,,,,
BIOD01927,BMNH,,1732301,,,MS1462,,,,,,,Coccinellidae,Coccinelloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,FALSE,TRUE,,family,7080,,,BEATING,Adult,PD,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP16_B10,Darren Yeo,,,,
BIOD01928,BMNH,,1723674,,,MS745,,,,,,,Ptilodactylidae,Dryopoidea,Elateriformia,Polyphaga,Coleoptera,Insecta,FALSE,TRUE,,family,186984,,,BEATING,Adult,PC,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP08_G01,Darren Yeo,,,,
BIOD01929,,,,,,MS1591,,,,,,,Histeridae,Histeroidea,Staphyliniformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,110043,,,FIT2,Adult,PB,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP17_E07,Darren Yeo,,,,
BIOD01930,BMNH,,1723695,,,MS766,,,,,,,Aderidae,Tenebrionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,219441,,,BEATING,Adult,PC,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP08_H10,Darren Yeo,,,,
BIOD01931,BMNH,,1732229,,,MS1390,,,,,,Scolytinae,Curculionidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,55867,,,PITFALL,Adult,PD,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP15_D10,Darren Yeo,,,,
BIOD01932,BMNH,,1723485,,,MS556,,,Trinodes,,,Trinodinae,Dermestidae,Bostrichoidea,Bostrichiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,41094,,,BEATING,Adult,PA,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP06_G04,Darren Yeo,,,,
BIOD01933,BMNH,,1723653,,,MS724,,,,,,Rhynchitinae,Attelabidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,123511,,,BEATING,Adult,PC,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP08_E04,Darren Yeo,,,,
BIOD01934,BMNH,,1722988,,,MS59,,,,,,Hydnocerinae,Cleridae,Cleroidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,2571815,,,MALAISE,Adult,PB,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP01_E11,Darren Yeo,,,,
BIOD01935,BMNH,,1733604,,,MS2767,,,,,,Scarabaeinae,Scarabaeidae,Scarabaeoidea,Scarabaeiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,41142,,,FIT1,Adult,PB,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP29_G05,Darren Yeo,,,,
BIOD01936,BMNH,,1723652,,,MS723,,,,,,,Elateridae,Elateroidea,Elateriformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,30009,,,BEATING,Adult,PC,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP08_E03,Darren Yeo,,,,
BIOD01937,BMNH,,1723546,,,MS617,,,,,,Galerucinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,63710,,,BEATING,Adult,PC,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP07_D05,Darren Yeo,,,,
BIOD01938,BMNH,,1723099,,,MS170,,,,,,Eumolpinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,107214,,,BEATING,Adult,PB,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP02_G02,Darren Yeo,,,,
BIOD01939,BMNH,,1723239,,,MS310,,,,,,Eumolpinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,107214,,,BEATING,Adult,PA,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP04_B10,Darren Yeo,,,,
BIOD01940,BMNH,,1722945,,,MS16,,,,,,Atratocerinae,Lymexylidae,Lymexyloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,295945,,,MALAISE,Adult,PB,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP01_B04,Darren Yeo,,,,
BIOD01941,BMNH,,1723853,,,MS924,,,Aulacophora,,,Galerucinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,63710,,,BEATING,Adult,PD,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP10_E12,Darren Yeo,,,,
BIOD01942,BMNH,,1732901,,,MS2063,,,,,,Scolytinae,Curculionidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,55867,,,FIT1,Adult,PA,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP22_D10,Darren Yeo,,,,
BIOD01943,BMNH,,1722970,,,MS41,,,Acrocrypta,,Alticini,Galerucinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,tribe,131578,,,MALAISE,Adult,PB,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP01_D05,Darren Yeo,,,,
BIOD01944,BMNH,,1426318,,,SF_Platy6,,,,,,,Curculionidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,122835,,,FIT1,Adult,P1,Santa Fe,,Panama,,,,,,,,BIBC_748_G11,Darren Yeo,,,,
BIOD01945,BMNH,,1732687,,,MS1848,,,,,,Pselaphinae,Staphylinidae,Staphylinoidea,Staphyliniformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,66544,,,FIT2,Adult,PB,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP20_B12,Darren Yeo,,,,
BIOD01946,,,,,,MS2285,,,,,,,Mordellidae,Tenebrionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,219430,,,FIT1,Adult,PC,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP24_G03,Darren Yeo,,,,
BIOD01947,BMNH,,1723222,,,MS293,,,,,,Ototretinae,Lampyridae,Elateroidea,Elateriformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,433517,,,BEATING,Adult,PA,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP04_A05,Darren Yeo,,,,
BIOD01948,BMNH,,1426115,,,SF_Scar24,,,,,,Sericinae,Scarabaeidae,Scarabaeoidea,Scarabaeiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,360072,,,FIT1,Adult,P6,Santa Fe,,Panama,,,,,,,,BIBC_746_F10,Darren Yeo,,,,
BIOD01949,BMNH,,1723075,,,MS146,,,,,,Rhynchitinae,Attelabidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,123511,,,MALAISE,Adult,PC,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP02_E02,Darren Yeo,,,,
BIOD01950,BMNH,,1733610,,,MS2773,,,,,,Dryophthorinae,Dryophthoridae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,FALSE,TRUE,,subfamily,39812,,,FIT1,Adult,PB,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP29_G11,Darren Yeo,,,,
BIOD01951,BMNH,,1723291,,,MS362,,,,,,,Curculionidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,7042,,,BEATING,Adult,PA,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP04_G02,Darren Yeo,,,,
BIOD01952,BMNH,,1721310,,,CH_Phal3,,,,,,,Phalacridae,Cucujoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,196986,,,MALAISE2,Adult,P1,Cerro Hoya,,Panama,,,,,,,,BIBC_764_B05,Darren Yeo,,,,
BIOD01953,BMNH,,1723796,,,MS867,,,,,,,Mordellidae,Tenebrionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,219430,,,BEATING,Adult,PD,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP10_A03,Darren Yeo,,,,
BIOD01954,BMNH,,1723553,,,MS624,,,,,,,Psephenidae,Dryopoidea,Elateriformia,Polyphaga,Coleoptera,Insecta,FALSE,TRUE,,family,186983,,,BEATING,Adult,PC,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP07_D12,Darren Yeo,,,,
BIOD01955,BMNH,,1733506,,,MS2669,,,,,,,Sphindidae,Cucujoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,196975,,,FIT2,Adult,PD,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP28_G03,Darren Yeo,,,,
BIOD01956,BMNH,,1732713,,,MS1874,,,,,,Scarabaeinae,Scarabaeidae,Scarabaeoidea,Scarabaeiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,41142,,,FIT1,Adult,PA,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP20_E02,Darren Yeo,,,,
BIOD01957,BMNH,,1733427,,,MS2590,,,,,,Aleocharinae,Staphylinidae,Staphylinoidea,Staphyliniformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,135860,,,FIT2,Adult,PD,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP27_H08,Darren Yeo,,,,
BIOD01958,BMNH,,1426130,,,SF_Hydro1,,,,,,,Hydrophilidae,Hydrophiloidea,Staphyliniformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,41102,,,FIT1,Adult,P7,Santa Fe,,Panama,,,,,,,,BIBC_746_H01,Darren Yeo,,,,
BIOD01959,BMNH,,1426244,,,SF_Staph27,,,,,,Aleocharinae,Staphylinidae,Staphylinoidea,Staphyliniformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,135860,,,FIT1,Adult,P1,Santa Fe,,Panama,,,,,,,,BIBC_748_A07,Darren Yeo,,,,
BIOD01960,BMNH,,1733428,,,MS2591,,,,,,,Nitidulidae,Cucujoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,116151,,,FIT2,Adult,PD,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP27_H09,Darren Yeo,,,,
BIOD01961,,,,,,MS2199,,,,,,Staphylininae,Staphylinidae,Staphylinoidea,Staphyliniformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,82886,,,FIT1,Adult,PC,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP23_H01,Darren Yeo,,,,
BIOD01962,BMNH,,1687210,,,CH_Curc98,,,,,,Conoderinae,Curculionidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,167476,,,MALAISE1,Adult,P1,Cerro Hoya,,Panama,,,,,,,,BIBC_761_C09,Darren Yeo,,,,
BIOD01963,BMNH,,1687044,,,CH_Trog2,,,,,,Anaidinae,Hybosoridae,Scarabaeoidea,Scarabaeiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,2606940,,,PITFALL,Adult,P1,Cerro Hoya,,Panama,,,,,,,,BIBC_759_E11,Darren Yeo,,,,
BIOD01964,BMNH,,1723535,,,MS606,,,,,,,Coccinellidae,Coccinelloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,FALSE,TRUE,,family,7080,,,BEATING,Adult,PC,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP07_C06,Darren Yeo,,,,
BIOD01965,BMNH,,1733455,,,MS2618,,,,,,,Curculionidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,122835,,,FIT2,Adult,PD,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP28_B12,Darren Yeo,,,,
BIOD01966,BMNH,,1733039,,,MS2202,,,,,,Megalopsidiinae,Staphylinidae,Staphylinoidea,Staphyliniformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,295613,,,FIT1,Adult,PC,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP23_H04,Darren Yeo,,,,
BIOD01967,BMNH,,1426559,,,SF_Mord15,,,,,,,Mordellidae,Tenebrionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,219430,,,MALAISE2,Adult,P5,Santa Fe,,Panama,,,,,,,,BIBC_751_C09,Darren Yeo,,,,
BIOD01968,BMNH,,1732312,,,MS1473,,,,,,Staphylininae,Staphylinidae,Staphylinoidea,Staphyliniformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,82886,,,FIT2,Adult,PB,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP16_C09,Darren Yeo,,,,
BIOD01969,BMNH,,1687089,,,CH_Ceram4,Chlorida festiva,,Chlorida,,Bothriospilini,Cerambycinae,Cerambycidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,Chlorida festiva,species,1483166,,,PITFALL,Adult,P1,Cerro Hoya,,Panama,,,,,,,,BIBC_760_A08,Darren Yeo,,,,
BIOD01970,BMNH,,1732320,,,MS1481,,,,,,Aleocharinae,Staphylinidae,Staphylinoidea,Staphyliniformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,135860,,,FIT2,Adult,PB,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP16_D05,Darren Yeo,,,,
BIOD01971,BMNH,,1723771,,,MS842,,,Manobia,,Alticini,Galerucinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,tribe,131578,,,BEATING,Adult,PD,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP09_G02,Darren Yeo,,,,
BIOD01972,BMNH,,1426350,,,SF_Mord3,,,,,,,Mordellidae,Tenebrionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,219430,,,FIT2,Adult,P7,Santa Fe,,Panama,,,,,,,,BIBC_749_B05,Darren Yeo,,,,
BIOD01973,BMNH,,1723602,,,MS673,,,,,,,Histeridae,Histeroidea,Staphyliniformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,110043,,,BEATING,Adult,PC,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP08_A01,Darren Yeo,,,,
BIOD01974,BMNH,,1733498,,,MS2661,,,,,,Tachyporinae,Staphylinidae,Staphylinoidea,Staphyliniformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,82876,,,FIT2,Adult,PD,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP28_F07,Darren Yeo,,,,
BIOD01975,BMNH,,1723225,,,MS296,,,,,,,Endomychidae,Coccinelloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,FALSE,TRUE,,family,196997,,,BEATING,Adult,PA,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP04_A08,Darren Yeo,,,,
BIOD01976,,,,,,MS1395,,,,,,Scolytinae,Curculionidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,55867,,,PITFALL,Adult,PD,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP15_E03,Darren Yeo,,,,
BIOD01977,BMNH,,1723421,,,MS492,,,,,,,Coccinellidae,Coccinelloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,FALSE,TRUE,,family,7080,,,BEATING,Adult,PA,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP06_A12,Darren Yeo,,,,
BIOD01978,BMNH,,1723066,,,MS137,,,,,,,Eucnemidae,Elateroidea,Elateriformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,195229,,,MALAISE,Adult,PC,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP02_D05,Darren Yeo,,,,
BIOD01979,BMNH,,1733079,,,MS2242,,,,,,,Melyridae,Cleroidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,186093,,,FIT1,Adult,PC,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP24_C08,Darren Yeo,,,,
BIOD01980,BMNH,,1733280,,,MS2443,,,,,,,Hydrophilidae,Hydrophiloidea,Staphyliniformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,41102,,,FIT1,Adult,PC,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP26_D05,Darren Yeo,,,,
BIOD01981,BMNH,,1687131,,,SF_Chrys128,,,,,,Galerucinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,63710,,,MALAISE1,Adult,P1,Santa Fe,,Panama,,,,,,,,BIBC_760_E02,Darren Yeo,,,,
BIOD01982,BMNH,,1722949,,,MS20,,,,,,Dryophthorinae,Dryophthoridae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,FALSE,TRUE,,subfamily,39812,,,MALAISE,Adult,PB,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP01_B08,Darren Yeo,,,,
BIOD01983,BMNH,,1426866,,,SF_Lyc14,,,,,,,Lycidae,Elateroidea,Elateriformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,71195,,,MALAISE1,Adult,P1,Santa Fe,,Panama,,,,,,,,BIBC_754_E04,Darren Yeo,,,,
BIOD01984,BMNH,,1426612,,,SF_Chrys40,,,,,,Eumolpinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,107214,,,SLAM1,Adult,P6,Santa Fe,,Panama,,,,,,,,BIBC_751_H02,Darren Yeo,,,,
BIOD01985,BMNH,,1723788,,,MS859,,,,,,Eumolpinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,107214,,,BEATING,Adult,PD,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP09_H07,Darren Yeo,,,,
BIOD01986,BMNH,,1733022,,,MS2185,,,,,,,Cerambycidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,34667,,,FIT1,Adult,PC,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP23_F11,Darren Yeo,,,,
BIOD01987,BMNH,,1723531,,,MS602,,,,,,Galerucinae,Chrysomelidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,63710,,,BEATING,Adult,PC,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP07_C02,Darren Yeo,,,,
BIOD01989,BMNH,,1723359,,,MS430,,,,,,,Ptilodactylidae,Dryopoidea,Elateriformia,Polyphaga,Coleoptera,Insecta,FALSE,TRUE,,family,186984,,,BEATING,Adult,PA,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP05_D10,Darren Yeo,,,,
BIOD01990,BMNH,,1426404,,,SF_Ceram2,,,,,,Lamiinae,Cerambycidae,Chrysomeloidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,79514,,,FIT1,Adult,P1,Santa Fe,,Panama,,,,,,,,BIBC_749_F11,Darren Yeo,,,,
BIOD01991,BMNH,,1687115,,,CH_Carab11,,,Agra,Agrina,Lebiini,Lebiinae,Carabidae,Caraboidea,,Adephaga,Coleoptera,Insecta,TRUE,TRUE,,tribe,60751,,,SLAM1,Adult,P1,Cerro Hoya,,Panama,,,,,,,,BIBC_760_C10,Darren Yeo,,,,
BIOD01992,BMNH,,1723057,,,MS128,,,,,,,Scirtidae,Scirtoidea,,Polyphaga,Coleoptera,Insecta,FALSE,TRUE,,family,110010,,,MALAISE,Adult,PC,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP02_C08,Darren Yeo,,,,
BIOD01993,BMNH,,1723505,,,MS576,Platerodrilus paradoxus,,,,,,Lycidae,Elateroidea,Elateriformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,family,71195,,,BEATING,Adult,PC,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP06_H12,Darren Yeo,,,,
BIOD01994,BMNH,,1733476,,,MS2639,,,,,,Scolytinae,Curculionidae,Curculionoidea,Cucujiformia,Polyphaga,Coleoptera,Insecta,TRUE,TRUE,,subfamily,55867,,,FIT2,Adult,PD,Poring,Sabah,Malaysia,,,,,,,,BIBC_BIP28_D09,Darren Yeo,,,,
